job.name,scen.name,rep.name,rep.methods,model,coef_of_interest,N,imp_m,imp_maxit,mice_method,dag_name,method,bhat,bhat_lo,bhat_hi,bhat_width,EY_prediction,overall.error,beta,form_string,gold_form_string,sancheck.prop_complete,sancheck.mean_RB,sancheck.mean_RC
job_1,1,16,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,IPW-custom,1.37051711708738,0.787443138355353,1.95359109581941,1.16614795746406,7.92909994236543,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3537,0.3804,0.8128
job_1,1,17,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,2.01884524529691,1.93640373632038,2.10128675427344,0.164883017953059,7.97749777944125,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3403,0.367900000000001,0.8178
job_1,1,17,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,1.66011570472793,0.983052141922782,2.33717926753307,1.35412712561029,7.96848051683009,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3403,0.367900000000001,0.8178
job_1,1,17,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,IPW-custom,1.65746931388522,0.984602963173593,2.33033566459685,1.34573270142325,7.94547024772482,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3403,0.367900000000001,0.8178
job_1,1,18,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,1.978020811424,1.89100041201762,2.06504121083039,0.174040798812772,8.00531086589433,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3393,0.3622,0.8105
job_1,1,18,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,1.68117769126697,0.618480740434114,2.74387464209982,2.12539390166571,7.99547825885067,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3393,0.3622,0.8105
job_1,1,18,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,IPW-custom,1.61267452111667,0.569255412924763,2.65609362930859,2.08683821638382,7.9716067890287,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3393,0.3622,0.8105
job_1,1,19,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,1.97426895953222,1.88886950052845,2.05966841853598,0.170798918007527,8.00831773302693,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3496,0.374100000000001,0.8039
job_1,1,19,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,2.11976531451105,1.41084086399616,2.82868976502595,1.41784890102979,8.01821494045128,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3496,0.374100000000001,0.8039
job_1,1,19,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,IPW-custom,2.13587702551436,1.44250882712795,2.82924522390078,1.38673639677283,7.99866632310934,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3496,0.374100000000001,0.8039
